From,To,Weight
2802465932,2711922957,1
2587193941,2106942671,1
2711922957,2587193941,1
2612498834,597368343,1
2676981771,597368343,1
2038806591,597368343,2
2676981771,2612498834,1
2612498834,2038806591,1
2676981771,2038806591,1
2321555729,2096386722,1
2321555729,157629779,1
2321555729,214814305,1
2321555729,1536035304,1
2096386722,157629779,1
2096386722,214814305,1
2096386722,1536035304,1
214814305,157629779,1
1536035304,157629779,1
1536035304,214814305,1
2683283451,2073944959,1
2683283451,2497677615,1
2683283451,708385157,1
2683283451,714752127,1
2497677615,2073944959,1
2073944959,708385157,1
2073944959,714752127,1
2497677615,708385157,1
2497677615,714752127,1
714752127,708385157,1
1085616028,2192679898,1
2145440506,242004597,2
2618264652,242004597,1
2618264652,2145440506,1
2692314128,2141688589,1
2575068703,2141688589,1
2357123277,2141688589,1
2692314128,2575068703,1
2692314128,2357123277,1
2575068703,2357123277,1
1727986100,2147836248,1
2187158919,2114435532,1
2187158919,2147219746,3
2764261165,2187158919,1
2420369416,2187158919,2
2147219746,2114435532,1
2764261165,2114435532,1
2420369416,2114435532,2
2764261165,2147219746,1
2420369416,2147219746,1
2764261165,2420369416,1
2019559298,1936154809,1
2131397057,1936154809,1
2290122921,1936154809,1
2131397057,2019559298,1
2290122921,2019559298,1
2290122921,2131397057,1
2861847697,2061392929,1
2096772260,2061392929,1
2861847697,2096772260,1
2436681919,2021292870,1
2096558821,2021292870,1
2436681919,2096558821,1
2115838182,2583459755,1
2310460956,2263441752,1
2310460956,2110775298,1
2263441752,2110775298,1
2404513548,2263441752,1
2404513548,2110775298,1
2164806818,2611124690,1
1694968638,2611124690,1
1694968638,2164806818,1
2761439782,2750278232,1
2779557399,2761439782,1
2761439782,1974875586,1
2779557399,2750278232,2
2750278232,1974875586,2
2779557399,1974875586,2
2155169721,2130525506,1
2161710945,2130525506,1
2252924521,2130525506,1
2130525506,1426408916,1
2164082392,2130525506,1
2130525506,2104996806,1
2130525506,2014279840,1
2568794947,2130525506,1
2148408348,2130525506,1
2683888877,2130525506,1
2130525506,1960402865,1
2777231726,2130525506,1
2130525506,2128439166,1
2161710945,2155169721,1
2252924521,2155169721,1
2155169721,1426408916,1
2164082392,2155169721,1
2155169721,2104996806,1
2155169721,2014279840,2
2568794947,2155169721,1
2155169721,2148408348,1
2683888877,2155169721,1
2155169721,1960402865,1
2777231726,2155169721,1
2155169721,2128439166,1
2252924521,2161710945,1
2161710945,1426408916,1
2164082392,2161710945,1
2161710945,2104996806,1
2161710945,2014279840,1
2568794947,2161710945,1
2161710945,2148408348,1
2683888877,2161710945,1
2161710945,1960402865,1
2777231726,2161710945,1
2161710945,2128439166,1
2252924521,1426408916,1
2252924521,2164082392,1
2252924521,2104996806,1
2252924521,2014279840,1
2568794947,2252924521,1
2252924521,2148408348,1
2683888877,2252924521,1
2252924521,1960402865,1
2777231726,2252924521,1
2252924521,2128439166,1
2164082392,1426408916,1
2104996806,1426408916,1
2014279840,1426408916,1
2568794947,1426408916,1
2148408348,1426408916,1
2683888877,1426408916,1
1960402865,1426408916,1
2777231726,1426408916,1
2128439166,1426408916,1
2164082392,2104996806,1
2164082392,2014279840,1
2568794947,2164082392,1
2164082392,2148408348,1
2683888877,2164082392,1
2164082392,1960402865,4
2777231726,2164082392,1
2164082392,2128439166,1
2104996806,2014279840,1
2568794947,2104996806,1
2148408348,2104996806,1
2683888877,2104996806,1
2104996806,1960402865,1
2777231726,2104996806,1
2128439166,2104996806,1
2568794947,2014279840,1
2148408348,2014279840,1
2683888877,2014279840,1
2014279840,1960402865,1
2777231726,2014279840,1
2128439166,2014279840,1
2568794947,2148408348,1
2683888877,2568794947,1
2568794947,1960402865,1
2777231726,2568794947,1
2568794947,2128439166,1
2683888877,2148408348,1
2148408348,1960402865,1
2777231726,2148408348,1
2148408348,2128439166,1
2683888877,1960402865,1
2777231726,2683888877,1
2683888877,2128439166,1
2777231726,1960402865,1
2128439166,1960402865,1
2777231726,2128439166,1
2558084245,1951506739,1
2664255386,2605129895,1
2605129895,2146886463,1
2605129895,2130822441,1
2605129895,410764994,1
2605129895,2441256467,1
2655041072,2605129895,1
2664255386,2146886463,1
2664255386,2130822441,1
2664255386,410764994,1
2664255386,2441256467,1
2664255386,2655041072,1
2146886463,2130822441,1
2146886463,410764994,1
2441256467,2146886463,1
2655041072,2146886463,1
2130822441,410764994,1
2441256467,2130822441,1
2655041072,2130822441,1
2441256467,410764994,1
2655041072,410764994,1
2655041072,2441256467,1
1998919651,2706298796,1
2974087818,1983202522,1
2716854453,1983202522,1
2974087818,2716854453,1
2661886079,2024004216,1
2267840867,2024004216,1
2116022953,2024004216,1
2661886079,2267840867,1
2267840867,2116022953,1
911424700,249544663,1
2460744459,249544663,1
2103831432,249544663,1
2845610635,249544663,1
3005019628,249544663,1
2460744459,911424700,1
2103831432,911424700,1
2845610635,911424700,1
3005019628,911424700,1
2460744459,2103831432,1
2845610635,2460744459,1
3005019628,2460744459,1
2845610635,2103831432,1
3005019628,2103831432,1
3005019628,2845610635,2
2416940230,2143047090,1
2143047090,2137338878,1
2437313839,2143047090,1
2416940230,2137338878,1
2437313839,2416940230,1
2437313839,2137338878,1
2641662656,2480281683,1
2480281683,2095200140,1
2480281683,2026089085,1
2480281683,1315812006,1
2761796171,2480281683,1
2641662656,2095200140,1
2641662656,2026089085,1
2641662656,1315812006,1
2761796171,2641662656,1
2095200140,2026089085,1
2095200140,1315812006,1
2761796171,2095200140,1
2026089085,1315812006,1
2761796171,2026089085,1
2761796171,1315812006,1
2260423509,2009268485,1
2802345835,2260423509,1
2800394265,2260423509,1
2802345835,2009268485,1
2800394265,2009268485,1
2802345835,2800394265,1
2425088074,2595735250,1
734494555,2595735250,1
734494555,2425088074,1
2674624079,2622293574,2
2892687918,2674624079,2
2956139201,2674624079,1
2953887500,2674624079,1
2892687918,2622293574,4
2956139201,2622293574,2
2953887500,2622293574,2
2956139201,2892687918,2
2953887500,2892687918,2
2956139201,2953887500,2
2028644223,2003274358,1
2632481159,2028644223,1
2028644223,1260149402,1
2632481159,2003274358,1
2632481159,1260149402,1
2585158691,412750680,1
2585158691,2097008753,1
2585158691,2257045461,1
2097008753,412750680,1
2257045461,412750680,3
2257045461,2097008753,1
2236735603,2143106316,2
2714308957,2143106316,1
2616497485,2143106316,1
2143106316,715181924,2
2751339783,2236735603,1
2714308957,2236735603,1
2616497485,2236735603,1
2236735603,715181924,2
2751339783,2714308957,1
2751339783,2616497485,1
2751339783,715181924,1
2714308957,2616497485,1
2714308957,715181924,1
2616497485,715181924,1
2124085137,2122457438,1
2122457438,2007447548,1
2777406773,2122457438,1
2122457438,2102467021,1
2124085137,2007447548,1
2777406773,2124085137,1
2124085137,2102467021,1
2777406773,2007447548,1
2102467021,2007447548,1
2777406773,2102467021,1
2235357826,2033450623,1
2235357826,1907854120,1
2747774459,2235357826,1
2033450623,1907854120,1
2747774459,2033450623,1
2747774459,1907854120,1
2134432940,2209605165,1
2494558553,1675374432,1
2949335969,1675374432,1
2136339327,1675374432,1
2494558553,237260327,1
2949335969,2494558553,1
2494558553,2136339327,1
2949335969,237260327,1
2136339327,237260327,2
2949335969,2136339327,2
2892519526,2328331530,1
2892519526,2284617810,1
2892519526,2320249170,1
2892519526,2080001484,1
2892519526,2482357840,1
2328331530,2284617810,1
2328331530,2320249170,1
2328331530,2080001484,1
2482357840,2328331530,1
2320249170,2284617810,1
2284617810,2080001484,1
2482357840,2284617810,1
2320249170,2080001484,1
2482357840,2320249170,1
2482357840,2080001484,1
2894127254,2059777244,1
2894127254,2239437584,1
2239437584,2059777244,1
2221456739,2194572132,1
2194572132,2147099413,1
2221456739,2147099413,1
2773813570,732544232,1
2773813570,2164265259,1
2773813570,2149136386,1
2164265259,732544232,1
2149136386,732544232,1
2164265259,2149136386,1
2332203255,1932793311,1
2175686979,1932793311,1
2464839311,1932793311,1
2332203255,2175686979,1
2464839311,2332203255,1
2464839311,2175686979,1
2250479126,1964724005,1
2250479126,2154139249,1
2586905709,2250479126,1
2250479126,1979928980,1
2154139249,1964724005,1
2586905709,1964724005,1
1979928980,1964724005,1
2586905709,2154139249,1
2154139249,1979928980,1
2586905709,1979928980,1
2637715537,627420096,1
2100524030,627420096,1
2637715537,2100524030,1
2887967315,2104246451,1
2809526537,2104246451,1
3012241600,2104246451,1
2583129933,2104246451,1
2887967315,2809526537,1
3012241600,2887967315,1
2887967315,2583129933,1
2789407552,2068875648,1
2068875648,1845357789,2
2068875648,1978013256,2
2789407552,1845357789,1
2789407552,1978013256,1
2642267516,2116853058,1
2642267516,2141936302,1
2141936302,2116853058,1
2829364897,2536990073,1
2536990073,2485524086,1
2829364897,2485524086,1
2732954327,2579726899,1
2579726899,2077169818,1
2579726899,2105061118,1
2732954327,2077169818,1
2732954327,2105061118,1
2105061118,2077169818,1
2107300188,2097533992,1
2097533992,738409436,1
2107300188,738409436,1
1850697509,329665410,1
2270076239,329665410,1
2128234782,329665410,1
3024319265,329665410,1
2311322772,329665410,2
2270076239,1850697509,1
2128234782,1850697509,1
3024319265,1850697509,1
2311322772,1850697509,1
2270076239,2128234782,1
3024319265,2270076239,1
2311322772,2270076239,1
3024319265,2128234782,1
2311322772,2128234782,1
3024319265,2311322772,1
2586007512,2145723954,2
2586007512,2154364891,1
2586007512,2103558654,1
2154364891,2145723954,1
2145723954,2103558654,1
2154364891,2103558654,1
2750278232,2558352740,1
2750278232,2022165773,1
2779557399,2558352740,1
2779557399,2022165773,1
2558352740,2022165773,1
2558352740,1974875586,1
2022165773,1974875586,1
2640051140,2117069845,5
2662953440,2117069845,1
2640098235,2117069845,3
2117069845,2000571110,5
2662953440,2640051140,1
2640098235,2640051140,3
2662953440,2640098235,1
2662953440,2000571110,1
2640098235,2000571110,3
2157148985,1982917298,1
2951448483,2157148985,1
2157148985,2071271265,1
2157148985,1702985164,1
2607438863,2157148985,1
2951448483,1982917298,2
2071271265,1982917298,1
1982917298,1702985164,2
2607438863,1982917298,2
2951448483,2071271265,1
2951448483,1702985164,2
2951448483,2607438863,2
2071271265,1702985164,1
2607438863,2071271265,1
2607438863,1702985164,2
338990151,2104246451,1
1993288307,1819422791,2
2894065606,1993288307,2
2802042363,2799467115,1
2952234819,2802042363,1
2802042363,2643717451,1
2802042363,2799459913,1
2802042363,2697341390,1
2802042363,2799768256,1
2802626522,2802042363,1
2802042363,303541984,1
2802853498,2802042363,1
2952234819,2799467115,1
2799467115,2643717451,1
2799467115,2799459913,1
2799467115,2697341390,1
2799768256,2799467115,1
2802626522,2799467115,1
2799467115,303541984,1
2802853498,2799467115,1
2952234819,2643717451,1
2952234819,2799459913,1
2952234819,2697341390,1
2952234819,2799768256,1
2952234819,2802626522,1
2952234819,303541984,1
2952234819,2802853498,1
2799459913,2643717451,1
2697341390,2643717451,1
2799768256,2643717451,1
2802626522,2643717451,1
2643717451,303541984,1
2802853498,2643717451,1
2799459913,2697341390,1
2799768256,2799459913,1
2802626522,2799459913,1
2799459913,303541984,1
2802853498,2799459913,1
2799768256,2697341390,1
2802626522,2697341390,1
2697341390,303541984,1
2802853498,2697341390,1
2802626522,2799768256,1
2799768256,303541984,1
2802853498,2799768256,1
2802626522,303541984,1
2802853498,2802626522,1
2802853498,303541984,1
2037613147,1902552727,2
1902552727,979578924,1
2872788719,1902552727,1
2037613147,979578924,1
2872788719,2037613147,1
2872788719,979578924,1
2582719133,1429758917,1
2582719133,1922676002,1
2582719133,1963777755,1
2582719133,2475201432,1
2582719133,708385157,1
1922676002,1429758917,1
1963777755,1429758917,1
2475201432,1429758917,2
1429758917,708385157,1
1963777755,1922676002,1
2475201432,1922676002,1
1922676002,708385157,1
2475201432,1963777755,1
1963777755,708385157,1
2475201432,708385157,1
2619767027,2113823683,1
2619767027,289146266,1
3024163957,2619767027,1
2113823683,289146266,1
3024163957,2113823683,1
3024163957,289146266,1
2245476214,2122180038,1
2538769009,2245476214,1
2308224175,2245476214,1
2283148575,2245476214,2
2538769009,2122180038,1
2308224175,2122180038,1
2283148575,2122180038,1
2538769009,2308224175,1
2538769009,2283148575,1
2308224175,2283148575,1
2713128015,2123230142,1
2575810626,2123230142,1
2145880232,2123230142,1
2128950062,2123230142,1
2286246748,2123230142,1
3032540844,2123230142,1
2699581634,2123230142,1
2713128015,2575810626,1
2713128015,2145880232,3
2713128015,2128950062,1
2713128015,2286246748,3
3032540844,2713128015,2
2713128015,2699581634,1
2575810626,2145880232,1
2575810626,2128950062,1
2575810626,2286246748,1
3032540844,2575810626,1
2699581634,2575810626,1
2145880232,2128950062,1
2286246748,2145880232,3
3032540844,2145880232,2
2699581634,2145880232,1
2286246748,2128950062,1
3032540844,2128950062,1
2699581634,2128950062,1
3032540844,2286246748,2
2699581634,2286246748,1
3032540844,2699581634,1
1990828975,2894288213,1
3007462939,2346609745,1
2346609745,2084116005,1
2346609745,1988650664,1
3007462939,2084116005,1
3007462939,1988650664,1
2084116005,1988650664,1
1986338751,1821149587,2
2665899164,1986338751,1
2633944667,1986338751,1
2649280126,1986338751,2
2796882861,1986338751,1
2257834364,1821149587,2
2665899164,2257834364,1
2633944667,2257834364,1
2649280126,2257834364,1
2796882861,2257834364,1
2511238246,2257834364,4
2242380361,1821149587,2
2665899164,2242380361,1
2633944667,2242380361,1
2649280126,2242380361,1
2796882861,2242380361,1
2511238246,2242380361,2
2665899164,1821149587,1
2633944667,1821149587,1
2588006782,1821149587,1
2649280126,1821149587,1
2796882861,1821149587,1
2511238246,1821149587,2
2665899164,2633944667,1
2665899164,2588006782,1
2665899164,2649280126,1
2796882861,2665899164,1
2665899164,2511238246,1
2633944667,2588006782,1
2649280126,2633944667,1
2796882861,2633944667,1
2633944667,2511238246,1
2649280126,2588006782,1
2796882861,2588006782,1
2588006782,2511238246,1
2796882861,2649280126,1
2649280126,2511238246,3
2111903556,1950810215,1
2114060605,1950810215,1
2114060605,2111903556,1
2154585466,2662361511,1
2554113286,4088703,1
2554113286,2095869832,1
2095869832,4088703,1
2429464926,2103419615,1
2569971984,1924026368,1
1924026368,1903177921,1
2126683005,1924026368,1
2569971984,1903177921,1
2569971984,2126683005,1
2126683005,1903177921,1
2435817772,2397314930,1
2030753995,1983202522,2
2125584385,2030753995,2
3037085006,2030753995,2
2643541417,2263441752,1
2630445775,2263441752,1
2643541417,2630445775,1
536065560,581401274,1
2137706011,2112361515,1
2112361515,2033815607,1
2920233108,2137706011,1
2920233108,2033815607,1
2148250352,2137706011,1
2148250352,2033815607,1
2137706011,2033815607,1
2137706011,1903583874,1
2033815607,1903583874,1
2466941651,2148755231,2
2156920966,2020158798,2
2498449391,2156920966,2
2156920966,2101613126,1
2798453954,2156920966,2
2603224869,2156920966,1
2548392150,2156920966,2
2327136628,2156920966,1
2498449391,2020158798,2
2101613126,2020158798,1
2798453954,2020158798,2
2603224869,2020158798,1
2548392150,2020158798,2
2327136628,2020158798,1
2498449391,2101613126,1
2798453954,2498449391,2
2603224869,2498449391,1
2548392150,2498449391,2
2498449391,2327136628,1
2798453954,2101613126,1
2603224869,2101613126,1
2548392150,2101613126,1
2327136628,2101613126,1
2798453954,2603224869,1
2798453954,2548392150,2
2798453954,2327136628,1
2603224869,2548392150,1
2603224869,2327136628,1
2548392150,2327136628,1
694370050,2979525088,1
2921474519,2136611506,2
823742020,726866653,1
2264177469,726866653,1
2264177469,823742020,1
2673134839,2032152997,1
2105017908,2032152997,1
2149732714,2032152997,1
2032152997,670805235,1
2673134839,2105017908,1
2673134839,2149732714,1
2673134839,670805235,1
2149732714,2105017908,1
2105017908,670805235,2
2149732714,670805235,1
2975144565,2035597422,1
2975144565,2124160605,1
2124160605,2035597422,1
1989793887,733674930,1
2017982857,1989793887,1
2051733054,1989793887,1
2017982857,733674930,1
2051733054,733674930,1
2051733054,2017982857,1
2705391697,2617498420,1
2617498420,2170464712,1
2617498420,2094574182,1
2617498420,1996671723,1
2705391697,2170464712,1
2705391697,2094574182,1
2705391697,1996671723,1
2170464712,2094574182,1
2170464712,1996671723,1
2094574182,1996671723,1
2802146975,2418081972,1
2801281679,2418081972,1
2802146975,2801281679,1
2903888097,2674204320,1
2674204320,2122394294,3
2674204320,1992539165,3
2674204320,2579640582,3
2903888097,2122394294,1
2903888097,1992539165,1
2903888097,2579640582,1
2122394294,1992539165,2
2579640582,2122394294,3
2579640582,1992539165,2
2710888121,2221456739,1
2744646673,1827668378,1
2227141772,1827668378,1
2608579713,1827668378,1
2965876568,1827668378,1
2132619971,1827668378,1
2744646673,2227141772,1
2744646673,2608579713,1
2965876568,2744646673,1
2744646673,2132619971,2
2608579713,2227141772,1
2965876568,2227141772,1
2227141772,2132619971,1
2965876568,2608579713,1
2608579713,2132619971,1
2965876568,2132619971,1
